event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
25404579144,true,2022-03-23 15:49:03.000,-55.7922977418271,-19.7280569539314,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579145,true,2022-03-24 03:56:03.000,-56.3657441427025,-19.5285000382926,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579146,true,2022-03-24 15:58:02.000,-56.8253101147998,-19.4922733935289,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579147,true,2022-03-25 03:51:22.000,-56.3975052182592,-19.2460687579642,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579148,true,2022-03-25 15:54:55.000,-56.9493180330247,-18.717987740675,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579149,true,2022-03-26 03:53:03.000,-57.1360459552658,-18.0249011094491,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579150,true,2022-03-26 15:50:51.000,-56.04863453576,-16.9895114218344,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579151,true,2022-03-27 03:48:10.000,-55.3962970469054,-16.6988333766995,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579152,true,2022-03-27 15:48:25.000,-55.1139361966672,-16.4818261559544,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579153,true,2022-03-28 03:47:50.000,-55.3050243914922,-15.6723412189834,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579154,true,2022-03-28 15:47:03.000,-55.9954548030508,-14.9126638228119,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579155,true,2022-03-29 03:49:05.000,-56.3528544879927,-14.1737405931695,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579156,true,2022-03-29 15:50:17.000,-56.1539669894693,-13.5318645575758,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579157,true,2022-03-30 03:53:15.000,-57.099210816656,-13.2924922380547,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579158,true,2022-03-30 15:52:24.000,-57.211873852646,-13.0591045047347,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579159,true,2022-03-31 04:01:12.000,-58.4389044940024,-12.9683418931427,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579160,true,2022-03-31 16:00:12.000,-58.3530445193078,-12.9760029185555,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579161,true,2022-04-01 03:56:40.000,-58.2253821671737,-12.75845759435,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579162,true,2022-04-01 15:58:15.000,-58.5962113878215,-12.2644126931228,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579163,true,2022-04-02 03:51:11.000,-57.1115994054001,-11.4755587164991,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579164,true,2022-04-02 15:52:28.000,-57.7271271667067,-9.51067147269537,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579165,true,2022-04-03 03:53:07.000,-57.4079013352015,-8.29909361454504,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579166,true,2022-04-03 15:53:12.000,-57.7258697378953,-7.56498830584841,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579167,true,2022-04-04 03:56:57.000,-58.5822022732706,-7.13553607893567,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579168,true,2022-04-04 16:00:30.000,-59.2821746992374,-6.37766340822134,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579169,true,2022-04-05 04:05:46.000,-60.737117742146,-5.98843861517102,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579170,true,2022-04-05 16:12:32.000,-61.7921207732813,-5.6029772778618,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579171,true,2022-04-06 04:22:33.000,-65.0312748531636,-4.89869396871357,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579172,true,2022-04-06 16:31:28.000,-66.590687865609,-4.24777106553148,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579173,true,2022-04-07 04:39:50.000,-69.4684015356915,-2.63975414830684,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579174,true,2022-04-07 16:44:24.000,-70.4436331049205,-1.88173536007512,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579175,true,2022-04-08 04:44:37.000,-70.7220241410364,-1.05554811728816,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579176,true,2022-04-08 16:46:24.000,-71.1636650258396,-0.528270738852968,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579177,true,2022-04-09 04:50:51.000,-72.2571162169902,-0.201978488339043,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579178,true,2022-04-09 16:54:07.000,-72.95449982987,0.0735345146455425,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579179,true,2022-04-10 05:00:24.000,-74.3361534674852,0.641066963381639,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579180,true,2022-04-10 17:03:33.000,-75.0162663209137,1.08218121708375,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579181,true,2022-04-11 05:01:08.000,-75.0077652958205,1.37548322392519,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579182,true,2022-04-11 17:03:55.000,-75.6766727341058,1.83828014667114,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579183,true,2022-04-12 05:04:57.000,-76.1349814215973,2.1871218109115,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579184,true,2022-04-12 17:02:12.000,-75.9400239541798,2.30303807705362,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579185,true,2022-04-13 05:05:14.000,-76.629304733034,2.34928976200638,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579186,true,2022-04-13 17:11:00.000,-77.4443173408287,2.55535142351142,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579187,true,2022-04-14 05:11:09.000,-77.6604729632521,2.71790019840925,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579188,true,2022-04-14 17:10:44.000,-77.3507787491184,3.489128428619,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579189,true,2022-04-15 05:05:55.000,-76.5657166927847,5.01427474804628,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579190,true,2022-04-15 17:05:20.000,-76.4189132013747,3.84086198071003,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579191,true,2022-04-16 05:11:24.000,-76.9754060472168,3.21198018475143,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579192,true,2022-04-16 17:09:52.000,-76.5687994029062,5.0519673689987,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579193,true,2022-04-17 05:01:05.000,-75.6174706233415,7.44027907472249,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579194,true,2022-04-17 17:03:30.000,-75.4447393385032,9.21576863820268,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579195,true,2022-04-18 05:06:16.000,-76.8896063490369,11.0045829742638,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579196,true,2022-04-18 17:11:52.000,-78.0742472457997,12.2134381773524,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579197,true,2022-04-19 05:15:35.000,-79.2772186174341,13.3862730824988,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579198,true,2022-04-19 17:20:21.000,-80.1193900899241,14.2450460103775,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579199,true,2022-04-20 05:23:30.000,-81.2741630056598,15.3403890313394,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579200,true,2022-04-20 17:31:29.000,-83.1566035998751,16.5901194904455,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579201,true,2022-04-21 05:34:03.000,-84.0460717229076,17.9203550817682,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579202,true,2022-04-21 17:39:57.000,-87.164638693044,19.7700951315238,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579203,true,2022-04-22 05:45:11.000,-87.2972363433073,19.9904852339035,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579204,true,2022-04-22 17:48:44.000,-87.8696600595406,19.9997262212483,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579205,true,2022-04-23 05:54:23.000,-88.7443041835722,19.8687849292684,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579206,true,2022-04-23 17:56:12.000,-89.1315056405697,19.6981216674253,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579207,true,2022-04-24 05:54:49.000,-89.3557138220077,19.7092342737349,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579208,true,2022-04-24 17:58:53.000,-90.0889844004841,19.6789037808971,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579209,true,2022-04-25 06:00:01.000,-90.525728704206,19.675500958902,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579210,true,2022-04-25 18:07:59.000,-90.6571126380177,19.803374114823,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579211,true,2022-04-26 06:14:01.000,-94.1329654345968,21.676565301756,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579212,true,2022-04-26 18:17:04.000,-97.0288413542824,21.6711140846306,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579213,true,2022-04-27 06:23:02.000,-97.208937062336,21.6825339550497,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579214,true,2022-04-27 18:28:41.000,-97.5543813595796,21.9324475811285,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579215,true,2022-04-28 06:27:41.000,-97.9860435940385,24.7250606122064,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579216,true,2022-04-28 18:31:45.000,-98.4554867680087,25.3617526221305,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579217,true,2022-04-29 06:35:11.000,-99.3902921906042,25.9873468528247,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579218,true,2022-04-29 18:39:10.000,-100.077557994525,26.5502968584823,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579219,true,2022-04-30 06:38:44.000,-100.503392676405,27.409997238532,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579220,true,2022-04-30 18:42:06.000,-101.072040642347,27.8330584176346,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579221,true,2022-05-01 06:46:39.000,-102.087547986387,28.2661619398083,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579222,true,2022-05-01 18:49:33.000,-102.586275537648,28.6333655144946,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579223,true,2022-05-02 06:53:42.000,-102.83178492726,29.1018468295008,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579224,true,2022-05-02 18:57:03.000,-103.122338566599,29.9785882143294,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579225,true,2022-05-03 06:50:02.000,-103.162813431417,30.8752167227237,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579226,true,2022-05-03 18:49:59.000,-102.702368492427,32.0123413918127,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579227,true,2022-05-04 06:41:58.000,-101.509237514092,33.2224895338555,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579228,true,2022-05-04 18:34:44.000,-100.717499281244,34.1014107927322,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579229,true,2022-05-05 06:32:04.000,-100.504167833946,34.9743440298104,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579230,true,2022-05-05 18:41:12.000,-100.552569587,36.139348705824,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404579231,true,2022-05-06 06:36:51.000,-100.099140253707,37.1104681201684,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
